nan,305.959747314,40.2366485596
nan,59.8412246704,49.1579017639
nan,119.452507019,44.0442962646
nan,10.3466567993,21.5540676117
nan,129.99281311,48.1521987915
nan,12.1067399979,29.6394138336
nan,89.6737518311,30.2678375244
nan,69.4665603638,44.0176467896
nan,10.1670808792,35.4349250793
nan,176.212081909,43.2286605835
nan,149.237136841,39.0241928101
nan,15.6846761703,19.220867157
nan,145.654190063,43.1160163879
nan,15.0546998978,26.5386199951
nan,147.034912109,27.43085289
nan,15.2555208206,43.6687927246
nan,148.911300659,34.6173286438
nan,15.5624170303,42.8550949097
nan,156.077835083,38.3530273438
nan,15.6620903015,18.0862731934
nan,150.175125122,42.1567649841
nan,15.8419485092,25.0760574341
nan,156.398101807,25.8987140656
nan,16.1019916534,43.4062805176
nan,212.042510986,34.4437179565
nan,19.7971763611,43.3332672119
nan,38.9974937439,38.6951942444
nan,32.4068527222,18.2541446686
nan,34.3186035156,42.6114883423
nan,36.7176895142,25.383266449
nan,32.257068634,26.3057975769
nan,35.8279495239,41.7820892334
nan,32.4101600647,33.2807540894
nan,36.3113861084,40.7193069458
nan,20.5250034332,36.6720695496
nan,36.5050926208,15.9311418533
nan,25.1745128632,41.6524124146
nan,32.3312683105,23.1098327637
nan,23.5969772339,23.5560722351
nan,27.0535392761,19.4472408295
nan,29.8121509552,15.575003624
nan,25.9813327789,18.4339294434
nan,26.7964553833,16.1686992645
nan,21.9841690063,18.1059379578
nan,27.1550827026,20.8461551666
nan,22.1713161469,16.0420532227
nan,26.8210601807,19.4726848602
nan,24.9613723755,16.5719032288
nan,35.4097328186,18.0049877167
nan,29.582611084,18.7131080627
nan,31.4304466248,14.0148496628
nan,33.0279884338,17.6906967163
nan,29.5106754303,14.8593902588
nan,32.6550788879,16.346988678
nan,29.8067893982,31.5085887909
nan,35.3037872314,18.8666477203
nan,19.1744403839,30.4065265656
nan,35.9025268555,22.9563560486
nan,23.9082679749,18.8105163574
nan,31.8504161835,28.2497005463
nan,22.6888484955,11.5085983276
nan,26.3249549866,25.2569675446
nan,29.2256011963,18.407087326
nan,25.1912174225,24.9636001587
nan,25.3300666809,21.1010990143
nan,20.7320652008,24.5262622833
nan,25.6280250549,24.8451461792
nan,20.6897296906,17.0702400208
nan,25.2604389191,24.2781047821
nan,23.4341030121,19.795331955
nan,34.7234535217,23.2434558868
nan,29.0781993866,87.6366043091
nan,30.902431488,62.0011711121
nan,32.0168914795,88.3348617554
nan,28.7821578979,72.4758377075
nan,31.6615600586,25.232831955
nan,28.8980197906,97.9512023926
nan,34.8788642883,41.129573822
nan,18.2288646698,41.1969718933
nan,35.7430038452,98.1624298096
nan,22.9491519928,67.0003433228
nan,31.6467475891,103.969741821
nan,21.7779941559,79.2757339478
nan,25.5949668884,28.0520000458
nan,28.7376708984,114.389022827
nan,24.4405117035,45.584197998
nan,24.5158004761,46.2262802124
nan,19.8361225128,98.0873260498
nan,24.760351181,70.1748123169
nan,19.71758461,104.724136353
nan,24.3386325836,93.9384231567
nan,22.4947967529,30.5770111084
nan,29.2409038544,123.761199951
nan,24.5347366333,49.7794914246
nan,25.9083766937,51.2595329285
nan,26.8485813141,144.118682861
nan,24.5990486145,74.0338439941
nan,27.0731239319,148.343093872
nan,24.9362564087,105.8515625
nan,31.0895843506,30.6426715851
nan,16.10754776,154.249435425
nan,32.4463043213,51.4472732544
nan,20.6303386688,53.3185157776
nan,28.3080997467,153.040374756
nan,19.7396965027,87.180015564
nan,23.2568702698,174.571380615
nan,26.2148647308,129.271499634
nan,22.3794612885,38.8399620056
nan,22.6865081787,195.548751831
nan,18.4337253571,64.1954650879
nan,23.1329975128,69.6921768188
nan,18.4446296692,218.438339233
nan,22.8846607208,77.7839813232
nan,21.2454986572,239.421707153
nan,24.5580635071,210.897399902
nan,20.2405490875,44.1308898926
nan,21.3787822723,266.160552979
nan,22.3672504425,73.5147171021
nan,20.4234638214,85.6616210938
nan,22.6379737854,44.543548584
nan,20.7430591583,43.4760055542
nan,26.7646217346,43.8712043762
nan,12.8804979324,48.9579391479
nan,28.3180828094,41.8768463135
nan,17.0867404938,57.1220359802
nan,24.3229503632,61.108417511
nan,16.4590206146,48.6660766602
nan,19.8167705536,54.138004303
nan,22.6683540344,58.2198867798
nan,19.1971626282,46.8364486694
nan,19.6382389069,45.2804756165
nan,15.8146429062,45.7459335327
nan,20.1760025024,52.8941650391
nan,15.8852739334,43.0131950378
nan,20.0227737427,53.8628120422
nan,18.5891113281,57.7397994995
nan,23.2781162262,44.806804657
nan,18.8323097229,50.6974639893
nan,19.9779090881,54.530166626
nan,21.0932884216,48.3106994629
nan,19.0735607147,46.338809967
nan,21.1907577515,46.8276290894
nan,19.3364105225,54.6583557129
nan,25.4495105743,43.7982711792
nan,11.6877536774,52.073059082
nan,27.028093338,56.036605835
nan,15.7507591248,42.053565979
nan,22.7782745361,49.0222854614
nan,15.1215524673,52.9822387695
nan,18.3808441162,54.9223556519
nan,21.1559906006,54.239982605
nan,17.7712421417,54.1739082336
nan,18.1706466675,61.7287445068
nan,14.4519004822,51.9947013855
nan,18.640001297,69.4045639038
nan,14.4405994415,75.76927948
nan,18.4286899567,56.2210197449
nan,17.026014328,65.7435379028
nan,23.2862071991,71.9699707031
nan,18.4941158295,48.7887573242
nan,19.677728653,49.3907318115
nan,20.790719986,47.7452583313
nan,18.6846523285,51.8630867004
nan,20.7235984802,47.3622398376
nan,18.8999958038,61.8262786865
nan,24.3940258026,66.4111175537
nan,10.6891479492,50.9071769714
nan,26.3247699738,58.898979187
nan,14.6516151428,63.3622207642
nan,21.773015976,52.3620147705
nan,13.9936513901,53.9641723633
nan,17.3371906281,51.0759544373
nan,20.1873340607,57.9191169739
nan,16.7284984589,50.8852500916
nan,17.0949440002,62.3654937744
nan,13.3426685333,67.0644760132
nan,17.5402908325,50.5527076721
